pressure,temperature,nitrogen,oxygen
575.0,-179,-12432.142232325743,-10961.080326850792
575.0,-178,-12382.067900759113,-10900.196817392374
575.0,-177,-12332.181251232116,-10837.757185734907
575.0,-176,-12282.371330077262,-10773.728813038733
575.0,-175,-12232.208853785147,-10708.853078767463
575.0,-174,-12181.444778741108,-10643.873157868795
575.0,-173,-12130.494338749913,-10577.298559354544
575.0,-172,-12078.911766808795,-10510.760732110703
575.0,-171,-12026.898598294827,-10443.436829534341
575.0,-170,-11974.436131884395,-10375.295098590668
575.0,-169,-11921.377591811688,-10307.56074542602
575.0,-168,-11867.8806729294,-10239.083273508377
575.0,-167,-11814.010610207892,-10168.521245987127
575.0,-166,-11759.564182474076,-10098.452712790186
575.0,-165,-11704.592675280479,-10028.938434390488
575.0,-164,-11649.171392020215,-9957.228597290194
587.5,-200,-13448.97164011408,-12123.791359257106
587.5,-199,-13401.704728949584,-12071.77847464648
587.5,-198,-13354.351703217106,-12019.535150705935
587.5,-197,-13306.908231089152,-11967.048485912193
587.5,-196,-13259.36968865876,-11914.305194060898
587.5,-195,-13211.730945157798,-11861.291557254788
587.5,-194,-13163.987189104519,-11807.99309770046
587.5,-193,-13116.133744321698,-11754.394379063147
587.5,-192,-13068.165779813437,-11700.479135984533
587.5,-191,-13020.078439360537,-11646.230125668717
587.5,-190,-12971.866844940621,-11591.629026010958
587.5,-189,-12923.526102094826,-11536.656320831
587.5,-188,-12875.051307661692,-11481.291170076971
587.5,-187,-12826.437560413564,-11425.511262441529
587.5,-186,-12777.679975275092,-11369.292647302918
587.5,-185,-12728.773701981327,-11312.609542246182
587.5,-184,-12679.713949265277,-11255.43411159283
587.5,-183,-12630.496015964343,-11197.73621032001
587.5,-182,-12581.115330826782,-11139.48308641514
587.5,-181,-12531.567503317337,-11080.639032991776
587.5,-180,-12481.848388410239,-11021.164979259742
587.5,-179,-12431.954169283597,-10961.018006511777
587.5,-178,-12381.881463086871,-10900.15077140258
587.5,-177,-12331.804064496944,-10838.144012731082
587.5,-176,-12281.985843128412,-10774.233538328726
587.5,-175,-12231.822804130403,-10709.486388472606
587.5,-174,-12181.072876244565,-10644.58557210593
587.5,-173,-12130.134514599218,-10578.15981539593
587.5,-172,-12078.573778304504,-10511.71614753718
587.5,-171,-12026.585626675458,-10444.493028570872
587.5,-170,-11974.151598123153,-10376.45914309297
587.5,-169,-11921.121015522029,-10308.762126059566
587.5,-168,-11867.762118957136,-10239.116555080116
587.5,-167,-11813.817642314429,-10169.884282908037
587.5,-166,-11759.401738881375,-10099.858689186087
587.5,-165,-11704.49658663484,-10029.012613497242
587.5,-164,-11649.083510831884,-9957.317533681895
587.5,-163,-11593.1429083057,-9886.076780809699
600.0,-200,-13448.752329743755,-12123.562216570735
600.0,-199,-13401.486655316168,-12071.553191200503
600.0,-198,-13354.134841203,-12019.31384512178
600.0,-197,-13306.692470550994,-11966.83158106548
600.0,-196,-13259.15497119204,-11914.093034736405
600.0,-195,-13211.51767533544,-11861.084271529646
600.0,-194,-13163.775240789704,-11807.791029260474
600.0,-193,-13115.923158657139,-11754.197854470302
600.0,-192,-13067.95659793647,-11700.288508026157
600.0,-191,-13019.870702199489,-11646.0457761261
600.0,-190,-12971.660592921042,-11591.451368804983
600.0,-189,-12923.321374758563,-11536.485805604085
600.0,-188,-12874.848143186859,-11481.128286286817
600.0,-187,-12826.235995016905,-11425.356544056625
600.0,-186,-12777.480042470672,-11369.146678210098
600.0,-185,-12728.575431661999,-11312.472962505299
600.0,-184,-12679.517366564183,-11255.307624703937
600.0,-183,-12630.301139841229,-11197.620591708817
600.0,-182,-12580.92217230838,-11139.379193392679
600.0,-181,-12531.376063300448,-11080.547816510918
600.0,-180,-12481.658654907544,-11021.087497877115
600.0,-179,-12431.76611395526,-10960.955443078892
600.0,-178,-12381.695036849149,-10900.104453162776
600.0,-177,-12331.442584111712,-10838.482236555332
600.0,-176,-12281.612677021409,-10774.686817739546
600.0,-175,-12231.445765463312,-10710.065246092567
600.0,-174,-12180.708101916714,-10645.24063687653
600.0,-173,-12129.778507242028,-10578.960386603594
600.0,-172,-12078.237607164976,-10512.607696142708
600.0,-171,-12026.272396074926,-10445.482030420333
600.0,-170,-11973.864645683663,-10377.552500804046
600.0,-169,-11920.995120681178,-10308.78649000303
600.0,-168,-11867.533477558052,-10240.35969534791
600.0,-167,-11813.61789188421,-10171.166063140989
600.0,-166,-11759.231341664216,-10101.179708748747
600.0,-165,-11704.356021279755,-10030.373497868772
600.0,-164,-11648.97327408579,-9958.718934975408
600.0,-163,-11593.063516741202,-9886.186037897094
