pressure,temperature,nitrogen,oxygen,vaporFraction,enthalpy
575,-182,0.275,0.725,0,-12181.5973185116
575,-182,0.3,0.7,0,-12144.9296717884
575,-182,0.325,0.675,0,-12108.3690135495
575,-182,0.35,0.65,0,-12071.9115986154
575,-182,0.375,0.625,0,-12035.5536799084
575,-182,0.4,0.6,0,-11999.2915046749
575,-182,0.425,0.575,0,-11963.1213105797
575,-182,0.45,0.55,0,-11927.0393216576
575,-182,0.475,0.525,0,-11891.041744106
575,-182,0.5,0.5,0,-11855.1247619032
575,-182,0.525,0.475,0,-11819.2845322316
575,-182,0.55,0.45,0,-11783.5171806884
575,-182,0.575,0.425,0,-11747.8187962592
575,-182,0.6,0.4,0,-11712.185426032
575,-182,0.625,0.375,0,-11676.6130696254
575,-182,0.65,0.35,0,-11641.0976733006
575,-182,0.675,0.325,0,-11605.6351237257
575,-182,0.7,0.3,0,-11570.2212413581
575,-182,0.725,0.275,0,-11534.8517734032
575,-182,0.75,0.25,0,-11499.5223863088
575,-182,0.775,0.225,0,-11464.2286577446
575,-182,0.8,0.2,0,-11428.9660680136
575,-182,0.825,0.175,0,-11393.7299908353
575,-182,0.85,0.15,0,-11358.5156834344
575,-182,0.875,0.125,0,-11323.3182758566
575,-182,0.9,0.1,0,-11288.1327594295
575,-182,0.925,0.075,0,-11252.953974271
575,-182,0.95,0.05,0,-11217.7765957384
575,-182,0.975,0.025,0,-11182.5951196945
575,-182,1,0,0,-11147.4038464525
575,-181,0,1,0,-12543.0363656622
575,-181,0.025,0.975,0,-12504.7727374588
575,-181,0.05,0.95,0,-12466.6562559683
575,-181,0.075,0.925,0,-12428.6828924152
575,-181,0.1,0.9,0,-12390.8486494195
575,-181,0.125,0.875,0,-12353.14955774
575,-181,0.15,0.85,0,-12315.5816729832
575,-181,0.175,0.825,0,-12278.1410722727
575,-181,0.2,0.8,0,-12240.8238508687
575,-181,0.225,0.775,0,-12203.6261187289
575,-181,0.25,0.75,0,-12166.5439970006
575,-181,0.275,0.725,0,-12129.5736144347
575,-181,0.3,0.7,0,-12092.7111037091
575,-181,0.325,0.675,0,-12055.9525976514
575,-181,0.35,0.65,0,-12019.2942253461
575,-181,0.375,0.625,0,-11982.7321081147
575,-181,0.4,0.6,0,-11946.2623553529
575,-181,0.425,0.575,0,-11909.8810602084
575,-181,0.45,0.55,0,-11873.5842950837
575,-181,0.475,0.525,0,-11837.3681069429
575,-181,0.5,0.5,0,-11801.2285124041
575,-181,0.525,0.475,0,-11765.1614925936
575,-181,0.55,0.45,0,-11729.1629877373
575,-181,0.575,0.425,0,-11693.2288914632
575,-181,0.6,0.4,0,-11657.3550447851
575,-181,0.625,0.375,0,-11621.5372297333
575,-181,0.65,0.35,0,-11585.7711625996
575,-181,0.675,0.325,0,-11550.052486752
575,-181,0.7,0.3,0,-11514.3767649789
575,-181,0.725,0.275,0,-11478.7394713114
575,-181,0.75,0.25,0,-11443.1359822683
575,-181,0.775,0.225,0,-11407.5615674641
575,-181,0.8,0.2,0,-11372.0113795093
575,-181,0.825,0.175,0,-11336.480443128
575,-181,0.85,0.15,0,-11300.9636434044
575,-181,0.875,0.125,0,-11265.4557130608
575,-181,0.9,0.1,0,-11229.9512186581
575,-181,0.925,0.075,0,-11194.4445455916
575,-181,0.95,0.05,0,-11158.9298817422
575,-181,0.975,0.025,0,-11123.4011996199
575,-181,1,0,0,-11087.8522368164
575,-180,0,1,0,-12492.7706530159
575,-180,0.025,0.975,0,-12454.3325833847
575,-180,0.05,0.95,0,-12416.0395940709
575,-180,0.075,0.925,0,-12377.8875691751
575,-180,0.1,0.9,0,-12339.8724207735
575,-180,0.125,0.875,0,-12301.9900854538
575,-180,0.15,0.85,0,-12264.2365208041
575,-180,0.175,0.825,0,-12226.6077018467
575,-180,0.2,0.8,0,-12189.0996174043
575,-180,0.225,0.775,0,-12151.7082663905
575,-180,0.25,0.75,0,-12114.4296540115
575,-180,0.275,0.725,0,-12077.2597878675
575,-180,0.3,0.7,0,-12040.1946739412
575,-180,0.325,0.675,0,-12003.2303124586
575,-180,0.35,0.65,0,-11966.3626936075
575,-180,0.375,0.625,0,-11929.5877930975
575,-180,0.4,0.6,0,-11892.9015675433
575,-180,0.425,0.575,0,-11856.2999496531
575,-180,0.45,0.55,0,-11819.7788431994
575,-180,0.475,0.525,0,-11783.3341177515
575,-180,0.5,0.5,0,-11746.9616031428
575,-180,0.525,0.475,0,-11710.6570836464
575,-180,0.55,0.45,0,-11674.4162918288
575,-180,0.575,0.425,0,-11638.2349020479
575,-180,0.6,0.4,0,-11602.1085235582
575,-180,0.625,0.375,0,-11566.0326931845
575,-180,0.65,0.35,0,-11530.0028675155
575,-180,0.675,0.325,0,-11494.0144145702
575,-180,0.7,0.3,0,-11458.0626048796
575,-180,0.725,0.275,0,-11422.1426019209
575,-180,0.75,0.25,0,-11386.2494518352
575,-180,0.775,0.225,0,-11350.3780723491
575,-180,0.8,0.2,0,-11314.5232408126
575,-180,0.825,0.175,0,-11278.6795812539
575,-180,0.85,0.15,0,-11242.8415503368
575,-180,0.875,0.125,0,-11207.0034220966
575,-180,0.9,0.1,0,-11171.159271306
575,-180,0.925,0.075,0,-11135.3029553087
575,-180,0.95,0.05,0,-11099.428094132
575,-180,0.975,0.025,0,-11063.5280486615
575,-180,1,0,0,-11027.5958966328
575,-179,0,1,0,-12442.2758454659
575,-179,0.025,0.975,0,-12403.6575551032
575,-179,0.05,0.95,0,-12365.1820993409
575,-179,0.075,0.925,0,-12326.8452673999
575,-179,0.1,0.9,0,-12288.6428726101
575,-179,0.125,0.875,0,-12250.5707487083
575,-179,0.15,0.85,0,-12212.6247460722
575,-179,0.175,0.825,0,-12174.8007278816
575,-179,0.2,0.8,0,-12137.094566191
575,-179,0.225,0.775,0,-12099.5021379063
575,-179,0.25,0.75,0,-12062.0193206472
575,-179,0.275,0.725,0,-12024.6419884851
575,-179,0.3,0.7,0,-11987.3660075384
575,-179,0.325,0.675,0,-11950.1872314105
575,-179,0.35,0.65,0,-11913.1014964505
575,-179,0.375,0.625,0,-11876.1046168184
575,-179,0.4,0.6,0,-11839.1923793334
575,-179,0.425,0.575,0,-11802.3605380815
575,-179,0.45,0.55,0,-11765.6048087564
575,-179,0.475,0.525,0,-11728.9208627072
575,-179,0.5,0.5,0,-11692.3043206613
575,-179,0.525,0.475,0,-11655.7507460872
575,-179,0.55,0.45,0,-11619.2556381634
575,-179,0.575,0.425,0,-11582.8144243075
575,-179,0.6,0.4,0,-11546.4224522231
575,-179,0.625,0.375,0,-11510.0749814113
575,-179,0.65,0.35,0,-11473.7671740907
575,-179,0.675,0.325,0,-11437.4940854617
575,-179,0.7,0.3,0,-11401.2506532448
575,-179,0.725,0.275,0,-11365.0316864115
575,-179,0.75,0.25,0,-11328.8318530194
575,-179,0.775,0.225,0,-11292.6456670495
575,-179,0.8,0.2,0,-11256.4674741302
575,-179,0.825,0.175,0,-11220.2914360205
575,-179,0.85,0.15,0,-11184.111513703
575,-179,0.875,0.125,0,-11147.9214489196
575,-179,0.9,0.1,0,-11111.7147439577
575,-179,0.925,0.075,0,-11075.4846394686
575,-179,0.95,0.05,0,-11039.2240900638
575,-179,0.975,0.025,0,-11002.9257374
575,-179,1,0,0,-10966.5818804162
575,-178,0,1,0,-12391.5420409666
575,-178,0.025,0.975,0,-12352.7374115821
575,-178,0.05,0.95,0,-12314.073176161
575,-178,0.075,0.925,0,-12275.5450203733
575,-178,0.1,0.9,0,-12237.1486496188
575,-178,0.125,0.875,0,-12198.8797850497
575,-178,0.15,0.85,0,-12160.7341595109
575,-178,0.175,0.825,0,-12122.7075133822
575,-178,0.2,0.8,0,-12084.7955903119
575,-178,0.225,0.775,0,-12046.9941328248
575,-178,0.25,0.75,0,-12009.2988777909
575,-178,0.275,0.725,0,-11971.7055517351
575,-178,0.3,0.7,0,-11934.2098659726
575,-178,0.325,0.675,0,-11896.807511548
575,-178,0.35,0.65,0,-11859.4941539566
575,-178,0.375,0.625,0,-11822.2654276247
575,-178,0.4,0.6,0,-11785.116930123
575,-178,0.425,0.575,0,-11748.0442160836
575,-178,0.45,0.55,0,-11711.0427907904
575,-178,0.475,0.525,0,-11674.1081034089
575,-178,0.5,0.5,0,-11637.2355398145
575,-178,0.525,0.475,0,-11600.4204149811
575,-178,0.55,0.45,0,-11563.6579648805
575,-178,0.575,0.425,0,-11526.9433378408
575,-178,0.6,0.4,0,-11490.271585308
575,-178,0.625,0.375,0,-11453.6376519434
575,-178,0.65,0.35,0,-11417.0363649862
575,-178,0.675,0.325,0,-11380.4624227993
575,-178,0.7,0.3,0,-11343.9103825076
575,-178,0.725,0.275,0,-11307.3746466248
575,-178,0.75,0.25,0,-11270.849448553
575,-178,0.775,0.225,0,-11234.3288368235
575,-178,0.8,0.2,0,-11197.8066579275
575,-178,0.825,0.175,0,-11161.2765375681
575,-178,0.85,0.15,0,-11124.7318601363
575,-178,0.875,0.125,0,-11088.165746189
575,-178,0.9,0.1,0,-11051.5710276728
575,-178,0.925,0.075,0,-11014.9402205953
575,-178,0.95,0.05,0,-10978.2654948045
575,-178,0.975,0.025,0,-10941.5386404775
575,-178,1,0,0,-10904.7510308567
575,-177,0,1,0,-12340.5588624908
575,-177,0.025,0.975,0,-12301.5614096657
575,-177,0.05,0.95,0,-12262.7016979314
575,-177,0.075,0.925,0,-12223.9752996908
575,-177,0.1,0.9,0,-12185.3778021078
575,-177,0.125,0.875,0,-12146.9048028113
575,-177,0.15,0.85,0,-12108.5519054919
575,-177,0.175,0.825,0,-12070.3147153751
575,-177,0.2,0.8,0,-12032.1888345569
575,-177,0.225,0.775,0,-11994.1698571823
575,-177,0.25,0.75,0,-11956.2533644499
575,-177,0.275,0.725,0,-11918.4349194201
575,-177,0.3,0.7,0,-11880.7100616077
575,-177,0.325,0.675,0,-11843.0743013312
575,-177,0.35,0.65,0,-11805.5231137959
575,-177,0.375,0.625,0,-11768.0519328788
575,-177,0.4,0.6,0,-11730.6561445856
575,-177,0.425,0.575,0,-11693.3310801448
575,-177,0.45,0.55,0,-11656.0720086978
575,-177,0.475,0.525,0,-11618.8741295453
575,-177,0.5,0.5,0,-11581.7325639011
575,-177,0.525,0.475,0,-11544.6423460999
575,-177,0.55,0.45,0,-11507.5984142021
575,-177,0.575,0.425,0,-11470.5955999277
575,-177,0.6,0.4,0,-11433.6286178485
575,-177,0.625,0.375,0,-11396.6920537539
575,-177,0.65,0.35,0,-11359.780352098
575,-177,0.675,0.325,0,-11322.8878024253
575,-177,0.7,0.3,0,-11286.0085246538
575,-177,0.725,0.275,0,-11249.1364530845
575,-177,0.75,0.25,0,-11212.2653189827
575,-177,0.775,0.225,0,-11175.3886315602
575,-177,0.8,0.2,0,-11138.4996571578
575,-177,0.825,0.175,0,-11101.5913964032
575,-177,0.85,0.15,0,-11064.6565590825
575,-177,0.875,0.125,0,-11027.6875364251
575,-177,0.9,0.1,0,-10990.6763704541
575,-177,0.925,0.075,0,-10953.6147199983
575,-177,0.95,0.05,0,-10916.4938228969
575,-177,0.975,0.025,0.392137305912689,-9003.40157416113
575,-177,1,0,1,-6079.72830453392
575,-176,0,1,0,-12289.3154174526
575,-176,0.025,0.975,0,-12250.1182606468
575,-176,0.05,0.95,0,-12211.0559605588
575,-176,0.075,0.925,0,-12172.1239654135
575,-176,0.1,0.9,0,-12133.3177325474
575,-176,0.125,0.875,0,-12094.6327237419
575,-176,0.15,0.85,0,-12056.0644004187
575,-176,0.175,0.825,0,-12017.6082186824
575,-176,0.2,0.8,0,-11979.2596241889
575,-176,0.225,0.775,0,-11941.0140468195
575,-176,0.25,0.75,0,-11902.8668951398
575,-176,0.275,0.725,0,-11864.8135506151
575,-176,0.3,0.7,0,-11826.8493615609
575,-176,0.325,0.675,0,-11788.9696367927
575,-176,0.35,0.65,0,-11751.1696389494
575,-176,0.375,0.625,0,-11713.4445774488
575,-176,0.4,0.6,0,-11675.7896010406
575,-176,0.425,0.575,0,-11638.1997899107
575,-176,0.45,0.55,0,-11600.6701472903
575,-176,0.475,0.525,0,-11563.1955905143
575,-176,0.5,0.5,0,-11525.770941473
575,-176,0.525,0.475,0,-11488.3909163861
575,-176,0.55,0.45,0,-11451.0501148284
575,-176,0.575,0.425,0,-11413.7430079211
575,-176,0.6,0.4,0,-11376.4639255961
575,-176,0.625,0.375,0,-11339.2070428269
575,-176,0.65,0.35,0,-11301.9663647064
575,-176,0.675,0.325,0,-11264.7357102354
575,-176,0.7,0.3,0,-11227.508694669
575,-176,0.725,0.275,0,-11190.278710243
575,-176,0.75,0.25,0,-11153.0389050815
575,-176,0.775,0.225,0,-11115.7821600551
575,-176,0.8,0.2,0,-11078.5010633239
575,-176,0.825,0.175,0,-11041.1878822628
575,-176,0.85,0.15,0,-11003.8345324142
575,-176,0.875,0.125,0.14139824597538,-10283.6990681213
575,-176,0.9,0.1,0.476092714010578,-8630.22829935892
575,-176,0.925,0.075,0.81078718204586,-6976.75753059611
575,-176,0.95,0.05,1,-6042.74129673706
575,-176,0.975,0.025,1,-6044.43736859876
575,-176,1,0,1,-6046.12341686684
575,-175,0,1,0,-12237.8002530129
575,-175,0.025,0.975,0,-12198.3960823455
575,-175,0.05,0.95,0,-12159.1236310408
575,-175,0.075,0.925,0,-12119.9782108644
575,-175,0.1,0.9,0,-12080.955136256
575,-175,0.125,0.875,0,-12042.0497192289
575,-175,0.15,0.85,0,-12003.2572640976
575,-175,0.175,0.825,0,-11964.5730620131
575,-175,0.2,0.8,0,-11925.9923852827
575,-175,0.225,0.775,0,-11887.5104814501
575,-175,0.25,0.75,0,-11849.1225671074
575,-175,0.275,0.725,0,-11810.8238214099
575,-175,0.3,0.7,0,-11772.6093792613
575,-175,0.325,0.675,0,-11734.4743241327
575,-175,0.35,0.65,0,-11696.4136804749
575,-175,0.375,0.625,0,-11658.4224056826
575,-175,0.4,0.6,0,-11620.495381559
575,-175,0.425,0.575,0,-11582.6274052277
575,-175,0.45,0.55,0,-11544.8131794322
575,-175,0.475,0.525,0,-11507.0473021553
575,-175,0.5,0.5,0,-11469.3242554819
575,-175,0.525,0.475,0,-11431.6383936227
575,-175,0.55,0.45,0,-11393.9839300021
575,-175,0.575,0.425,0,-11356.3549233035
575,-175,0.6,0.4,0,-11318.7452623514
575,-175,0.625,0.375,0,-11281.1486496917
575,-175,0.65,0.35,0,-11243.5585837156
575,-175,0.675,0.325,0,-11205.9683391485
575,-175,0.7,0.3,0,-11168.3709457003
575,-175,0.725,0.275,0,-11130.7591646449
575,-175,0.75,0.25,0,-11093.1254630613
575,-175,0.775,0.225,0.0645976469648314,-10740.4014565535
575,-175,0.8,0.2,0.268384172823257,-9708.80320587077
575,-175,0.825,0.175,0.472170698681727,-8677.20495518778
575,-175,0.85,0.15,0.675957224540224,-7645.60670450466
575,-175,0.875,0.125,0.87974375039876,-6614.00845382135
575,-175,0.9,0.1,1,-6005.95502645046
575,-175,0.925,0.075,1,-6007.66046338342
575,-175,0.95,0.05,1,-6009.35598779407
575,-175,0.975,0.025,1,-6011.04164021147
575,-175,1,0,1,-6012.71746128425
575,-174,0,1,0,-12186.0013067171
575,-174,0.025,0.975,0,-12146.3823460879
575,-174,0.05,0.95,0,-12106.891690474
575,-174,0.075,0.925,0,-12067.5245013222
575,-174,0.1,0.9,0,-12028.2759354014
575,-174,0.125,0.875,0,-11989.1411391922
575,-174,0.15,0.85,0,-11950.1152430657
575,-174,0.175,0.825,0,-11911.1933552205
575,-174,0.2,0.8,0,-11872.3705553556
575,-174,0.225,0.775,0,-11833.6418880459
575,-174,0.25,0.75,0,-11795.002355788
575,-174,0.275,0.725,0,-11756.4469116794
575,-174,0.3,0.7,0,-11717.9704516918
575,-174,0.325,0.675,0,-11679.5678064932
575,-174,0.35,0.65,0,-11641.2337327694
575,-174,0.375,0.625,0,-11602.9629039915
575,-174,0.4,0.6,0,-11564.7499005661
575,-174,0.425,0.575,0,-11526.5891993023
575,-174,0.45,0.55,0,-11488.4751621186
575,-174,0.475,0.525,0,-11450.4020239033
575,-174,0.5,0.5,0,-11412.363879434
575,-174,0.525,0.475,0,-11374.3546692464
575,-174,0.55,0.45,0,-11336.3681643311
575,-174,0.575,0.425,0,-11298.3979495181
575,-174,0.6,0.4,0,-11260.4374053935
575,-174,0.625,0.375,0,-11222.4796885664
575,-174,0.65,0.35,0,-11184.5177100828
575,-174,0.675,0.325,0,-11146.5441117492
575,-174,0.7,0.3,0.148994772917319,-10373.9402556489
575,-174,0.725,0.275,0.303272676550087,-9575.28782201212
575,-174,0.75,0.25,0.457550580182813,-8776.63538837549
575,-174,0.775,0.225,0.611828483815524,-7977.98295473901
575,-174,0.8,0.2,0.766106387448324,-7179.33052110212
575,-174,0.825,0.175,0.920384291081291,-6380.6780874644
575,-174,0.85,0.15,1,-5969.36314722361
575,-174,0.875,0.125,1,-5971.07657649027
575,-174,0.9,0.1,1,-5972.78020671645
575,-174,0.925,0.075,1,-5974.47407595983
575,-174,0.95,0.05,1,-5976.15822240985
575,-174,0.975,0.025,1,-5977.83268438198
575,-174,1,0,1,-5979.49750031211
575,-173,0,1,0,-12133.9058518327
575,-173,0.025,0.975,0,-12094.0638178818
575,-173,0.05,0.95,0,-12054.3463707
575,-173,0.075,0.925,0,-12014.7485057362
575,-173,0.1,0.9,0,-11975.2652053413
575,-173,0.125,0.875,0,-11935.8914325612
575,-173,0.15,0.85,0,-11896.622124664
575,-173,0.175,0.825,0,-11857.4521863731
575,-173,0.2,0.8,0,-11818.3764827714
575,-173,0.225,0.775,0,-11779.3898318396
575,-173,0.25,0.75,0,-11740.4869965877
575,-173,0.275,0.725,0,-11701.6626767364
575,-173,0.3,0.7,0,-11662.9114998957
575,-173,0.325,0.675,0,-11624.2280121884
575,-173,0.35,0.65,0,-11585.606668255
575,-173,0.375,0.625,0,-11547.0418205716
575,-173,0.4,0.6,0,-11508.527708005
575,-173,0.425,0.575,0,-11470.0584435171
575,-173,0.45,0.55,0,-11431.6280009227
575,-173,0.475,0.525,0,-11393.2302005913
575,-173,0.5,0.5,0,-11354.8586939692
575,-173,0.525,0.475,0,-11316.5069467817
575,-173,0.55,0.45,0,-11278.168220757
575,-173,0.575,0.425,0,-11239.8355536898
575,-173,0.6,0.4,0.0477223055613983,-10963.4400861149
575,-173,0.625,0.375,0.177538612101449,-10277.5189017518
575,-173,0.65,0.35,0.30735491864148,-9591.59771738884
575,-173,0.675,0.325,0.437171225181443,-8905.6765330262
575,-173,0.7,0.3,0.566987531721423,-8219.75534866352
575,-173,0.725,0.275,0.696803838261381,-7533.83416430095
575,-173,0.75,0.25,0.826620144801365,-6847.91297993827
575,-173,0.775,0.225,0.956436451341429,-6161.99179557518
575,-173,0.8,0.2,1,-5932.95973740184
575,-173,0.825,0.175,1,-5934.67988687369
575,-173,0.85,0.15,1,-5936.39035246964
575,-173,0.875,0.125,1,-5938.09116993837
575,-173,0.9,0.1,1,-5939.7823751699
575,-173,0.925,0.075,1,-5941.46400419024
575,-173,0.95,0.05,1,-5943.13609315608
575,-173,0.975,0.025,1,-5944.79867834958
575,-173,1,0,1,-5946.45179617311
575,-172,0,1,0,-12081.5004366491
575,-172,0.025,0.975,0,-12041.4264929645
575,-172,0.05,0.95,0,-12001.4730836743
575,-172,0.075,0.925,0,-11961.6350204417
575,-172,0.1,0.9,0,-11921.9070921639
575,-172,0.125,0.875,0,-11882.2840580588
575,-172,0.15,0.85,0,-11842.7606404236
575,-172,0.175,0.825,0,-11803.3315170303
575,-172,0.2,0.8,0,-11763.9913131144
575,-172,0.225,0.775,0,-11724.7345929136
575,-172,0.25,0.75,0,-11685.5558507058
575,-172,0.275,0.725,0,-11646.4495012886
575,-172,0.3,0.7,0,-11607.4098698417
575,-172,0.325,0.675,0,-11568.4311810991
575,-172,0.35,0.65,0,-11529.5075477576
575,-172,0.375,0.625,0,-11490.6329580305
575,-172,0.4,0.6,0,-11451.8012622521
575,-172,0.425,0.575,0,-11413.0061584217
575,-172,0.45,0.55,0,-11374.241176562
575,-172,0.475,0.525,0,-11335.4996617521
575,-172,0.5,0.5,0,-11296.7747556743
575,-172,0.525,0.475,0.0615086978249496,-10947.3369569821
575,-172,0.55,0.45,0.178221072696965,-10319.0291162474
575,-172,0.575,0.425,0.29493344756885,-9690.72127551336
575,-172,0.6,0.4,0.411645822440648,-9062.41343477978
575,-172,0.625,0.375,0.528358197312366,-8434.10559404662
575,-172,0.65,0.35,0.645070572184039,-7805.79775331368
575,-172,0.675,0.325,0.761782947055719,-7177.48991258074
575,-172,0.7,0.3,0.878495321927411,-6549.18207184773
575,-172,0.725,0.275,0.99520769679919,-5920.87423111427
575,-172,0.75,0.25,1,-5896.73925814792
575,-172,0.775,0.225,1,-5898.46494701863
575,-172,0.8,0.2,1,-5900.18106825396
575,-172,0.825,0.175,1,-5901.88765544522
575,-172,0.85,0.15,1,-5903.5847423324
575,-172,0.875,0.125,1,-5905.27236279927
575,-172,0.9,0.1,1,-5906.95055086839
575,-172,0.925,0.075,1,-5908.61934069618
575,-172,0.95,0.05,1,-5910.27876656811
575,-172,0.975,0.025,1,-5911.92886289382
575,-172,1,0,1,-5913.56966420232
575,-171,0,1,0,-12028.7708168802
575,-171,0.025,0.975,0,-11988.4555227662
575,-171,0.05,0.95,0,-11948.2563424854
575,-171,0.075,0.925,0,-11908.1678836759
575,-171,0.1,0.9,0,-11868.1847200774
575,-171,0.125,0.875,0,-11828.3013837795
575,-171,0.15,0.85,0,-11788.5123570664
575,-171,0.175,0.825,0,-11748.8120638127
575,-171,0.2,0.8,0,-11709.1948603783
575,-171,0.225,0.775,0,-11669.6550259481
575,-171,0.25,0.75,0,-11630.1867522511
575,-171,0.275,0.725,0,-11590.7841325927
575,-171,0.3,0.7,0,-11551.4411501192
575,-171,0.325,0.675,0,-11512.1516652284
575,-171,0.35,0.65,0,-11472.9094020275
575,-171,0.375,0.625,0,-11433.7079337291
575,-171,0.4,0.6,0,-11394.5406668569
575,-171,0.425,0.575,0,-11355.400824123
575,-171,0.45,0.55,0.0498959860165628,-11060.7831231529
575,-171,0.475,0.525,0.160054311336704,-10457.5895685613
575,-171,0.5,0.5,0.270212636656648,-9854.39601397089
575,-171,0.525,0.475,0.380370961976429,-9251.20245938123
575,-171,0.55,0.45,0.490529287296091,-8648.00890479224
575,-171,0.575,0.425,0.600687612615669,-8044.81535020365
575,-171,0.6,0.4,0.710845937935181,-7441.6217956154
575,-171,0.625,0.375,0.821004263254695,-6838.42824102717
575,-171,0.65,0.35,0.931162588574215,-6235.2346864389
575,-171,0.675,0.325,1,-5858.9569037293
575,-171,0.7,0.3,1,-5860.6965165495
575,-171,0.725,0.275,1,-5862.42664712841
575,-171,0.75,0.25,1,-5864.14732688233
575,-171,0.775,0.225,1,-5865.85858738654
575,-171,0.8,0.2,1,-5867.56046037054
575,-171,0.825,0.175,1,-5869.25297771348
575,-171,0.85,0.15,1,-5870.93617143954
575,-171,0.875,0.125,1,-5872.61007371329
575,-171,0.9,0.1,1,-5874.27471683523
575,-171,0.925,0.075,1,-5875.93013323717
575,-171,0.95,0.05,1,-5877.57635547784
575,-171,0.975,0.025,1,-5879.21341623834
575,-171,1,0,1,-5880.84134831778
575,-170,0,1,0,-11975.7018801618
575,-170,0.025,0.975,0,-11935.1351331596
575,-170,0.05,0.95,0,-11894.6796727572
575,-170,0.075,0.925,0,-11854.32987947
575,-170,0.1,0.9,0,-11814.0800870556
575,-170,0.125,0.875,0,-11773.9245737643
575,-170,0.15,0.85,0,-11733.8575530918
575,-170,0.175,0.825,0,-11693.8731639774
575,-170,0.2,0.8,0,-11653.9654603845
575,-170,0.225,0.775,0,-11614.1284001935
575,-170,0.25,0.75,0,-11574.3558333284
575,-170,0.275,0.725,0,-11534.641489029
575,-170,0.3,0.7,0,-11494.9789621709
575,-170,0.325,0.675,0,-11455.3616985212
575,-170,0.35,0.65,0,-11415.7829788047
575,-170,0.375,0.625,0.0170837770329952,-11287.4720104401
575,-170,0.4,0.6,0.125340001594597,-10685.4587306008
575,-170,0.425,0.575,0.233596226607402,-10083.4454484352
575,-170,0.45,0.55,0.341852451620009,-9481.43216627076
575,-170,0.475,0.525,0.450108676632468,-8879.41888410699
575,-170,0.5,0.5,0.558364901644787,-8277.40560194397
575,-170,0.525,0.475,0.666621126657039,-7675.39231978132
575,-170,0.55,0.45,0.774877351669231,-7073.37903761897
575,-170,0.575,0.425,0.883133576681411,-6471.36575545672
575,-170,0.6,0.4,0.991389801693596,-5869.35247329443
575,-170,0.625,0.375,1,-5823.08371925515
575,-170,0.65,0.35,1,-5824.82663308587
575,-170,0.675,0.325,1,-5826.5601835217
575,-170,0.7,0.3,1,-5828.28440009093
575,-170,0.725,0.275,1,-5829.99931248443
575,-170,0.75,0.25,1,-5831.70495055132
575,-170,0.775,0.225,1,-5833.40134429465
575,-170,0.8,0.2,1,-5835.08852386712
575,-170,0.825,0.175,1,-5836.76651956679
575,-170,0.85,0.15,1,-5838.43536183281
575,-170,0.875,0.125,1,-5840.09508124124
575,-170,0.9,0.1,1,-5841.74570850085
575,-170,0.925,0.075,1,-5843.3872744489
575,-170,0.95,0.05,1,-5845.01981004704
575,-170,0.975,0.025,1,-5846.64334637717
575,-170,1,0,1,-5848.25791463739
575,-169,0,1,0,-11922.2775614632
575,-169,0.025,0.975,0,-11881.4485326665
575,-169,0.05,0.95,0,-11840.7255129416
575,-169,0.075,0.925,0,-11800.102629236
575,-169,0.1,0.9,0,-11759.573946836
575,-169,0.125,0.875,0,-11719.1334594246
575,-169,0.15,0.85,0,-11678.7750785232
575,-169,0.175,0.825,0,-11638.4926222482
575,-169,0.2,0.8,0,-11598.2798033043
575,-169,0.225,0.775,0,-11558.1302161235
575,-169,0.25,0.75,0,-11518.0373230544
575,-169,0.275,0.725,0,-11477.9944394874
575,-169,0.3,0.7,0,-11437.994717791
575,-169,0.325,0.675,0.072479438378751,-11015.4904750517
575,-169,0.35,0.65,0.182931068128334,-10392.5777172354
575,-169,0.375,0.625,0.293382697877696,-9769.66495942024
575,-169,0.4,0.6,0.403834327626896,-9146.75220160593
575,-169,0.425,0.575,0.514285957375991,-8523.8394437921
575,-169,0.45,0.55,0.624737587125,-7900.92668597876
575,-169,0.475,0.525,0.735189216873921,-7278.01392816593
575,-169,0.5,0.5,0.845640846622824,-6655.10117035316
575,-169,0.525,0.475,0.956092476371685,-6032.18841254064
575,-169,0.55,0.45,1,-5785.62521500612
575,-169,0.575,0.425,1,-5787.37975016159
575,-169,0.6,0.4,1,-5789.12501284623
575,-169,0.625,0.375,1,-5790.86103065515
575,-169,0.65,0.35,1,-5792.58783135244
575,-169,0.675,0.325,1,-5794.30544286712
575,-169,0.7,0.3,1,-5796.01389328917
575,-169,0.725,0.275,1,-5797.71321086541
575,-169,0.75,0.25,1,-5799.40342399561
575,-169,0.775,0.225,1,-5801.08456122843
575,-169,0.8,0.2,1,-5802.7566512575
575,-169,0.825,0.175,1,-5804.41972291747
575,-169,0.85,0.15,1,-5806.07380518007
575,-169,0.875,0.125,1,-5807.71892715025
575,-169,0.9,0.1,1,-5809.35511806227
575,-169,0.925,0.075,1,-5810.98240727584
575,-169,0.95,0.05,1,-5812.60082427232
575,-169,0.975,0.025,1,-5814.21039865088
575,-169,1,0,1,-5815.81116012476
575,-168,0,1,0,-11868.4807480127
575,-168,0.025,0.975,0,-11827.3778090462
575,-168,0.05,0.95,0,-11786.3751017224
575,-168,0.075,0.925,0,-11745.4664690386
575,-168,0.1,0.9,0,-11704.6456749997
575,-168,0.125,0.875,0,-11663.9063932404
575,-168,0.15,0.85,0,-11623.2421948879
575,-168,0.175,0.825,0,-11582.646535574
575,-168,0.2,0.8,0,-11542.1127414999
575,-168,0.225,0.775,0,-11501.6339944395
